cod_ibge,nome,uf,nome_uf,familias_cadastradas,familias_pobreza,familias_baixa_renda,familias_acima_meio_sm,familias_elegiveis,source_id,data_referencia,renda_referencia,renda_fonte,beneficiarios_tsee,subsidio_tsee_reais,source_id_tsee_municipio,data_referencia_tsee_municipio,tarifa_municipal_estimada,tarifa_flag_estimativa,distribuidoras_usadas,dec_apurado,fec_apurado,dec_limite,fec_limite,dec_rel,fec_rel,compensacoes_decfec_reais,dom_favela,dom_total,lacuna_bruta,d1_lacuna_tsee,conta_estimada,d2_peso_conta_renda,d3_qualidade,d4_vulnerabilidade_territorial,n_d1_lacuna_tsee,n_d2_peso_conta_renda,n_d3_qualidade,n_d4_vulnerabilidade_territorial,n_dimensoes_validas,ipem,ipem_dois_piores,dois_piores_indicadores,ranking,faixa,subsidio_por_familia
2905404,Cairu,BA,Cairu (BA),6037,3985,910,1142,4895,mds_cecad,2026-08,1038.7533840947547,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1437,49379.88,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.44,0.48,17.0,10.0,0.08470588235294117,0.048,33231.97,0,0,3458,0.706435137895812,69.5701,0.06697460731800979,0.08470588235294117,0.0,85.63607661936989,42.110459057708844,24.280529911700064,0.0,4,38.006766397194696,63.87326783853936,"D1, D2",1147,Muito alta,34.363173277661794
2104099,Formosa da Serra Negra,MA,Formosa da Serra Negra (MA),4739,3049,765,925,3814,mds_cecad,2026-08,670.6908859326352,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2291,69238.43,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.9200000000000002,0.635,18.0,10.0,0.10666666666666667,0.0635,412925.2700000001,0,0,1523,0.3993183009963293,69.5701,0.10372900759380184,0.10666666666666667,0.0,48.40650016574011,72.90978229522018,30.709417264206945,0.0,4,38.00642493129181,60.65814123048015,"D2, D1",1148,Muito alta,30.22192492361414
1200609,Tarauacá,AC,Tarauacá (AC),12960,8451,2171,2338,10622,mds_cecad,2026-08,626.7607566505229,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",5018,169982.52,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.83,0.78,56.0,44.5,0.03267857142857143,0.01752808988764045,18785.23,0,0,5604,0.5275842590849181,69.5701,0.11099945116505078,0.03267857142857143,0.0,63.95526441216308,79.00224306048176,9.049847964809183,0.0,4,38.0018388593635,71.47875373632242,"D2, D1",1149,Muito alta,33.87455559984057
2913200,Ibotirama,BA,Ibotirama (BA),8749,4796,1370,2583,6166,mds_cecad,2026-08,821.0785697975339,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4239,137687.03,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.8,1.575,18.5,8.0,0.15135135135135133,0.196875,161204.13,0,0,1927,0.3125202724618878,69.5701,0.08473013735720197,0.196875,0.0,37.88459628065627,56.989175750866416,57.11736358217742,0.0,4,37.99778390342503,57.05326966652191,"D3, D2",1150,Muito alta,32.48101674923331
2410702,Riacho da Cruz,RN,Riacho da Cruz (RN),1064,541,163,360,704,mds_cecad,2026-08,672.2426878933728,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",426,13583.44,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.09,0.52,10.0,7.0,0.10900000000000001,0.07428571428571429,23132.92,0,0,278,0.39488636363636365,69.5701,0.10348956002483853,0.10900000000000001,0.0,47.869248113894635,72.70913086247745,31.392486545410804,0.0,4,37.99271638044572,60.28918948818604,"D2, D1",1151,Muito alta,31.88600938967136
2705804,Olho D'água do Casado,AL,Olho D'água do Casado (AL),3452,2134,415,903,2549,mds_cecad,2026-08,568.252036415908,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1559,53550.4,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.03,0.25,18.0,12.0,0.05722222222222222,0.020833333333333332,0.0,0,0,990,0.3883876029815614,69.5701,0.12242824581640585,0.05722222222222222,0.0,47.08144986390488,88.57930425699017,16.23485392441096,0.0,4,37.9739020113265,67.83037706044752,"D2, D1",1152,Muito alta,34.34919820397691
2208551,Porto Alegre do Piauí,PI,Porto Alegre do Piauí (PI),1214,832,75,307,907,mds_cecad,2026-08,777.8239526026238,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",401,14887.49,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.44,0.78,30.0,17.0,0.08133333333333333,0.04588235294117647,1797.78,0,0,506,0.557883131201764,69.5701,0.08944196147112238,0.08133333333333333,0.0,67.62817986453881,60.937573570828064,23.293236496850795,0.0,4,37.96474748305442,64.28287671768344,"D1, D2",1153,Muito alta,37.125910224438904
2110500,São Bento,MA,São Bento (MA),10541,6839,1347,2355,8186,mds_cecad,2026-08,543.9530990621969,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",5558,173052.97,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.455,0.64,21.0,11.5,0.06928571428571428,0.05565217391304348,9720.33,0,0,2628,0.3210359149767896,69.5701,0.1278972398906127,0.06928571428571428,0.0,38.91688668603082,93.16219270059436,19.766368575532933,0.0,4,37.96136199053953,66.03953969331259,"D2, D1",1154,Muito alta,31.135834832673623
2928406,Santa Rita de Cássia,BA,Santa Rita de Cássia (BA),11732,7787,1058,2887,8845,mds_cecad,2026-08,776.708203853325,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4906,154438.08,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.83,1.02,17.0,8.0,0.10764705882352942,0.1275,22276.96,0,0,3939,0.44533634821933293,69.5701,0.08957044570258942,0.1275,0.0,53.98493873209031,61.045240335791796,36.80825013209851,0.0,4,37.959607299995156,57.51508953394105,"D2, D1",1155,Muito alta,31.479429270281287
2111300,São Luís,MA,São Luís (MA),238994,117996,47741,73257,165737,mds_cecad,2026-08,1622.1201061470615,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",136336,4514778.0600000005,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.4364705882352941,0.2564705882352941,8.529411764705882,5.588235294117647,0.05117241379310345,0.045894736842105266,238425.62,116489,134374,29401,0.17739551216686678,69.5701,0.04288837783118679,0.05117241379310345,0.8669013350797029,21.50438852334475,21.92676507900055,14.463808940797025,93.93816908916544,4,37.95828290807694,57.932467084082994,"D4, D2",1156,Muito alta,33.115083763642765
3138682,Luislândia,MG,Luislândia (MG),2055,1060,332,663,1392,mds_cecad,2026-08,576.5403095775556,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",953,27545.829999999998,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.6600000000000001,0.6699999999999999,18.0,9.0,0.09222222222222223,0.07444444444444444,387853.70000000007,0,0,439,0.31537356321839083,69.5701,0.12066823228886739,0.09222222222222223,0.0,38.230480301330886,87.10445430350711,26.48089314246879,0.0,4,37.9539569368267,62.667467302419,"D2, D1",1157,Muito alta,28.90433368310598
2702504,Dois Riachos,AL,Dois Riachos (AL),4289,2629,524,1136,3153,mds_cecad,2026-08,601.3922229026332,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2003,65441.42,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.72,0.39,20.0,13.0,0.086,0.030000000000000002,0.0,0,0,1150,0.36473200126863303,69.5701,0.11568174204883849,0.086,0.0,44.213850544313274,82.92589272799692,24.659375059258508,0.0,4,37.94977958289218,63.5698716361551,"D2, D1",1158,Muito alta,32.67170244633051
2602001,Bodocó,PE,Bodocó (PE),11548,7373,1509,2666,8882,mds_cecad,2026-08,689.9918636693257,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",5307,156728.66,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.0025,0.5449999999999999,17.75,8.0,0.1128169014084507,0.06812499999999999,67395.58,0,0,3575,0.4024994370637244,69.5701,0.1008274208191838,0.1128169014084507,0.0,48.792126527440516,70.4783208021045,32.50986144605211,0.0,4,37.94507719389928,59.63522366477251,"D2, D1",1159,Muito alta,29.532440173355944
2926202,Riachão das Neves,BA,Riachão das Neves (BA),7757,4522,1023,2212,5545,mds_cecad,2026-08,694.6671912608776,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3006,96312.61,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.5150000000000001,0.7275,16.5,8.25,0.09181818181818183,0.08818181818181818,115983.01,0,0,2539,0.4578899909828674,69.5701,0.10014882072338063,0.09181818181818183,0.0,55.50672701226047,69.90966987751264,26.362612747455138,0.0,4,37.944752409307064,62.708198444886555,"D2, D1",1160,Muito alta,32.04012308715902
2600203,Afrânio,PE,Afrânio (PE),7188,3763,1052,2373,4815,mds_cecad,2026-08,696.1337368845843,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3251,89902.69,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.36,0.52,16.0,8.0,0.1475,0.065,25265.23,0,0,1564,0.32481827622014536,69.5701,0.09993783710490445,0.1475,0.0,39.375395273532476,69.73287056601504,42.663129685274406,0.0,4,37.94284888120548,56.198000125644725,"D2, D3",1161,Muito alta,27.653857274684714
4311130,Jari,RS,Jari (RS),811,249,188,374,437,mds_cecad,2026-08,1332.946519270989,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",93,2218.45,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.985,0.8875000000000001,21.5,12.75,0.09232558139534884,0.0696078431372549,145689.93,0,0,344,0.7871853546910755,69.5701,0.05219271665756632,0.09232558139534884,0.0,95.42484756457985,29.723582245780307,26.5111509179374,0.0,4,37.91489518207439,62.57421490518008,"D1, D2",1162,Muito alta,23.854301075268815
2106706,Mirador,MA,Mirador (MA),7395,5250,772,1373,6022,mds_cecad,2026-08,588.2311700052338,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4345,125871.70999999999,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.7833333333333332,0.63,15.666666666666666,9.0,0.11382978723404255,0.07,149798.14,0,0,1677,0.27847891066091,69.5701,0.118269999189912,0.11382978723404255,0.0,33.75800558458848,85.09479135541446,32.80637767155009,0.0,4,37.91479365288826,59.42639847000147,"D2, D1",1163,Muito alta,28.969323360184116
4207684,Ipuaçu,SC,Ipuaçu (SC),1874,825,425,624,1250,mds_cecad,2026-08,1298.7171717171718,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",83,2260.38,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.98,0.565,13.5,9.5,0.0725925925925926,0.05947368421052631,16246.470000000001,0,0,1167,0.9336,69.5701,0.053568322276061064,0.0725925925925926,0.0,100.0,30.876307409936,20.73443728472207,0.0,4,37.90268617366452,65.438153704968,"D1, D2",1164,Muito alta,27.233493975903617
1301704,Humaitá,AM,Humaitá (AM),19764,12052,2181,5531,14233,mds_cecad,2026-08,918.0550147158705,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4879,199602.82,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,6.12,5.21,78.0,100.0,0.07846153846153846,0.0521,1224928.65,0,0,9354,0.657205086770182,69.5701,0.07577988125420926,0.07846153846153846,0.0,79.66826980453996,49.48907158085923,22.452535843061437,0.0,4,37.90246930711516,64.5786706926996,"D1, D2",1165,Muito alta,40.91060053289608
3165552,Setubinha,MG,Setubinha (MG),3019,1665,506,848,2171,mds_cecad,2026-08,817.6721633888048,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",926,25829.53,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.335,0.39499999999999996,15.5,8.5,0.08612903225806451,0.04647058823529411,35376.94,0,0,1245,0.5734684477199448,69.5701,0.08508312146969747,0.08612903225806451,0.0,69.51747625976554,57.28496813754332,24.69714847573061,0.0,4,37.87489821825987,63.40122219865444,"D1, D2",1166,Muito alta,27.89366090712743
2513968,São Domingos,PB,São Domingos (PB),886,440,158,288,598,mds_cecad,2026-08,610.6103620955316,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",348,8794.28,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.05,0.325,15.5,8.0,0.06774193548387097,0.040625,48547.86,0,0,250,0.4180602006688963,69.5701,0.1139353412890749,0.06774193548387097,0.0,50.67844654872029,81.46244995383685,19.31443662845599,0.0,4,37.86383328275328,66.07044825127858,"D2, D1",1167,Muito alta,25.270919540229887
4127882,Tunas do Paraná,PR,Tunas do Paraná (PR),1675,674,419,582,1093,mds_cecad,2026-08,1190.1830249396621,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",736,17340.32,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,3.125,2.115,13.5,8.0,0.23148148148148148,0.264375,82370.3,0,0,357,0.3266239707227813,69.5701,0.05845327864890944,0.264375,0.0,39.59428669679817,34.969785992079885,76.8775820741461,0.0,4,37.86041369075604,58.235934385472135,"D3, D1",1168,Muito alta,23.56021739130435
3164209,São Romão,MG,São Romão (MG),2553,1417,351,785,1768,mds_cecad,2026-08,735.1024283632831,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",947,29079.7,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.0700000000000003,0.835,20.0,10.0,0.10350000000000001,0.08349999999999999,454694.32000000007,0,0,821,0.4643665158371041,69.5701,0.09464000840658206,0.10350000000000001,0.0,56.291829775263835,65.29341468284925,29.782394668287427,0.0,4,37.84190978160013,60.79262222905654,"D2, D1",1169,Muito alta,30.707180570221755
2505279,Curral de Cima,PB,Curral de Cima (PB),2216,1593,196,427,1789,mds_cecad,2026-08,628.4423076923077,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",970,22910.0,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.0033333333333332,0.34,16.666666666666668,9.333333333333334,0.06019999999999999,0.03642857142857143,15771.970000000001,0,0,819,0.4577976523197317,69.5701,0.11070244499525687,0.06019999999999999,0.0,55.495533456890655,78.75335887359863,17.10658043566159,0.0,4,37.83886819153772,67.12444616524465,"D2, D1",1170,Muito alta,23.61855670103093
4217956,Tigrinhos,SC,Tigrinhos (SC),359,70,63,226,133,mds_cecad,2026-08,1480.6036480686696,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",15,429.42999999999995,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.1166666666666667,1.0066666666666666,12.333333333333334,12.333333333333334,0.09054054054054053,0.0816216216216216,23359.07,0,0,118,0.8872180451127819,69.5701,0.0469876594527838,0.09054054054054053,0.0,100.0,25.36186669289663,25.988590957817358,0.0,4,37.8376144126785,62.99429547890868,"D1, D3",1171,Muito alta,28.628666666666664
2923704,Paratinga,BA,Paratinga (BA),11691,8396,1020,2275,9416,mds_cecad,2026-08,652.9125871735266,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",5760,181630.18,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.32,0.755,14.5,7.5,0.0910344827586207,0.10066666666666667,44588.78,0,0,3656,0.3882752761257434,69.5701,0.10655346728904483,0.10066666666666667,0.0,47.06783328296881,75.27661310928212,28.952953398254174,0.0,4,37.82434994762628,61.17222319612547,"D2, D1",1172,Muito alta,31.53301736111111
5208905,Goiás,GO,Goiás (GO),5858,2035,1119,2704,3154,mds_cecad,2026-08,1742.6136505948655,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2274,68079.13,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,5.273333333333333,1.9266666666666665,15.666666666666666,10.333333333333334,0.33659574468085107,0.1864516129032258,1577415.83,0,0,880,0.27901077996195306,69.5701,0.03992284806001105,0.33659574468085107,0.0,33.82248029397408,19.441720858239243,98.01977014149871,0.0,4,37.82099282342801,65.9211252177364,"D3, D1",1173,Muito alta,29.938051890941075
5217401,Pires do Rio,GO,Pires do Rio (GO),6942,2204,1516,3222,3720,mds_cecad,2026-08,1759.4281755915317,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2553,80929.11,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,5.71,1.3166666666666667,17.666666666666668,10.5,0.3232075471698113,0.1253968253968254,1554590.0899999999,0,0,1167,0.31370967741935485,69.5701,0.039541312890826054,0.3232075471698113,0.0,38.02877933244004,19.12200335736774,94.10045594843535,0.0,4,37.812809659560784,66.06461764043769,"D3, D1",1174,Muito alta,31.69961222091657
2404002,Frutuoso Gomes,RN,Frutuoso Gomes (RN),1495,713,315,467,1028,mds_cecad,2026-08,758.9802149487055,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",692,22039.83,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.68,0.43,10.0,7.0,0.16799999999999998,0.06142857142857143,39960.2,0,0,336,0.32684824902723736,69.5701,0.09166260019663594,0.16799999999999998,0.0,39.62147435074424,62.79841660969203,48.664381227279705,0.0,4,37.771068046928995,55.731398918485866,"D2, D3",1175,Muito alta,31.849465317919076
2208007,Picos,PI,Picos (PI),22270,10605,4197,7468,14802,mds_cecad,2026-08,1249.4078153398764,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",12931,499596.04000000004,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.085,0.32,18.5,11.5,0.058648648648648646,0.02782608695652174,69330.36,122,153,1871,0.12640183758951493,69.5701,0.05568245943865402,0.058648648648648646,0.7973856209150327,15.322790257697092,32.6479046432072,16.652431670320652,86.40538692895053,4,37.75712837504387,59.526645786078866,"D4, D2",1176,Muito alta,38.63553012141366
4103701,Cambé,PR,Cambé (PR),18093,4885,3509,9699,8394,mds_cecad,2026-08,1822.2607649241525,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",6480,171783.78000000003,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.20428571428571426,0.10571428571428572,5.857142857142857,4.857142857142857,0.0348780487804878,0.021764705882352943,61668.11,143,162,1914,0.22802001429592567,69.5701,0.038177905895315535,0.0348780487804878,0.8827160493827161,27.641234654830537,17.979500352450792,9.693731713579616,95.65186503837829,4,37.74158293980981,61.646549846604415,"D4, D1",1177,Muito alta,26.509842592592598
2204006,Francinópolis,PI,Francinópolis (PI),1821,853,297,671,1150,mds_cecad,2026-08,651.8703662597114,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",930,31873.88,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,4.33,0.95,24.0,14.0,0.18041666666666667,0.06785714285714285,36712.19,0,0,220,0.19130434782608696,69.5701,0.10672382670066428,0.18041666666666667,0.0,23.190457140694406,75.41937029061685,52.29928561654309,0.0,4,37.72727826196359,63.85932795357997,"D2, D3",1178,Muito alta,34.27298924731183
2112605,Urbano Santos,MA,Urbano Santos (MA),9914,6988,1142,1784,8130,mds_cecad,2026-08,559.7533607681756,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4743,138358.57,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.81,0.375,22.0,10.5,0.03681818181818182,0.03571428571428571,7890.549999999999,0,0,3387,0.41660516605166054,69.5701,0.12428706083073035,0.03681818181818182,0.0,50.50206311409021,90.13694753331445,10.261693976221403,0.0,4,37.72517615590652,70.31950532370233,"D2, D1",1179,Muito alta,29.171109002740884
3146404,Paineiras,MG,Paineiras (MG),1071,502,156,413,658,mds_cecad,2026-08,1334.7305218012866,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",402,12144.77,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,3.055,0.8049999999999999,12.0,7.0,0.25458333333333333,0.11499999999999999,110088.36000000002,0,0,256,0.3890577507598784,69.5701,0.05212295580542477,0.25458333333333333,0.0,47.16268708358962,29.665124291948665,74.01113062623705,0.0,4,37.709735500443834,60.58690885491333,"D3, D1",1180,Muito alta,30.21087064676617
1400308,Mucajaí,RR,Mucajaí (RR),8029,5264,689,2076,5953,mds_cecad,2026-08,822.7649139419595,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1885,58855.87,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,3.2,2.93,120.0,74.0,0.02666666666666667,0.0395945945945946,0.0,0,0,4068,0.6833529312951453,69.5701,0.08455647393455537,0.0395945945945946,0.0,82.83798588610523,56.84364988597703,11.07447209601118,0.0,4,37.68902696702336,69.84081788604112,"D1, D2",1181,Muito alta,31.223273209549074
2303931,Choró,CE,Choró (CE),4385,2225,701,1459,2926,mds_cecad,2026-08,536.3858062918008,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2348,57919.119999999995,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.2633333333333334,0.7799999999999999,12.0,7.0,0.10527777777777779,0.11142857142857142,108778.88999999998,0,0,578,0.1975393028024607,69.5701,0.12970160504611294,0.11142857142857142,0.0,23.946276116043578,94.6742082754848,32.103436205439294,0.0,4,37.68098014924192,63.38882224046205,"D2, D3",1182,Muito alta,24.667427597955704
2907400,Catolândia,BA,Catolândia (BA),1178,690,138,350,828,mds_cecad,2026-08,741.557293189126,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",537,15767.02,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.3033333333333335,1.2033333333333334,15.0,8.0,0.08688888888888889,0.15041666666666667,27934.31,0,0,291,0.35144927536231885,69.5701,0.09381621708662356,0.15041666666666667,0.0,42.603680731957525,64.60309692624668,43.51696628677923,0.0,4,37.680935986245856,54.06003160651295,"D2, D3",1183,Muito alta,29.361303538175047
2208858,Riacho Frio,PI,Riacho Frio (PI),1735,939,263,533,1202,mds_cecad,2026-08,595.672107537206,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",617,19757.23,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.88,0.23,31.0,20.0,0.02838709677419355,0.0115,64056.759999999995,0,0,585,0.48668885191347755,69.5701,0.1167926097591444,0.02838709677419355,0.0,58.99780684239207,83.85677374978196,7.7935446044646985,0.0,4,37.662031299159686,71.42729029608702,"D2, D1",1184,Muito alta,32.021442463533226
1703057,Bandeirantes do Tocantins,TO,Bandeirantes do Tocantins (TO),956,344,199,413,543,mds_cecad,2026-08,1124.6631299734747,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",236,8629.25,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,3.9725,0.975,26.0,16.5,0.15278846153846154,0.05909090909090909,240282.49,0,0,307,0.565377532228361,69.5701,0.061858611833074686,0.15278846153846154,0.0,68.53667247214264,37.823375131979645,44.21129495173919,0.0,4,37.642835638965366,56.373983711940916,"D1, D3",1185,Muito alta,36.5646186440678
3505708,Barueri,SP,Barueri (SP),48051,16600,12107,19344,28707,mds_cecad,2026-08,2460.8344819730023,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",23612,606696.89,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.509,0.229,7.5,5.4,0.06786666666666667,0.04240740740740741,554145.92,2925,3094,5095,0.1774828439056676,69.5701,0.028270938378684198,0.06786666666666667,0.9453781512605042,21.514975125106275,9.67769451264164,19.35095093104569,100.0,4,37.6359051421984,60.75748756255314,"D4, D1",1186,Muito alta,25.694430374385906
2615607,Trindade,PE,Trindade (PE),11642,7359,1580,2703,8939,mds_cecad,2026-08,706.9833245278035,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4919,151579.77,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.63,0.36,17.0,8.5,0.09588235294117646,0.042352941176470586,24813.32,0,0,4020,0.4497147331916322,69.5701,0.0984041597395046,0.09588235294117646,0.0,54.51569901119214,68.44768499463963,27.5523743678866,0.0,4,37.62893959342959,61.481692002915885,"D2, D1",1187,Muito alta,30.81515958528156
4308250,Floriano Peixoto,RS,Floriano Peixoto (RS),291,31,58,202,89,mds_cecad,2026-08,1593.1612612612612,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",6,213.86,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.0125,0.95,20.75,12.5,0.09698795180722893,0.076,50492.21,0,0,83,0.9325842696629213,69.5701,0.04366795860007498,0.09698795180722893,0.0,100.0,22.58003543331373,27.87603177762985,0.0,4,37.6140168027359,63.938015888814924,"D1, D3",1188,Muito alta,35.64333333333334
2305357,Icapuí,CE,Icapuí (CE),5482,2783,1421,1278,4204,mds_cecad,2026-08,830.0062078335832,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3448,100014.68,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.99,1.5,12.0,7.0,0.24916666666666668,0.21428571428571427,71643.98000000001,0,0,756,0.17982873453853473,69.5701,0.08381877068315717,0.24916666666666668,0.0,21.799350659674463,56.225471906668766,72.42543408058526,0.0,4,37.612564161732124,64.32545299362701,"D3, D2",1189,Muito alta,29.006577726218094
2301901,Barbalha,CE,Barbalha (CE),20037,7970,4722,7345,12692,mds_cecad,2026-08,1036.621173316259,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",12087,345928.63,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.595,0.22,10.5,6.5,0.056666666666666664,0.033846153846153845,87440.19,3146,3947,605,0.04766782225023637,69.5701,0.06711236639845779,0.056666666666666664,0.7970610590321764,5.778428987349988,42.22589792804228,16.072218381267188,86.3702171261161,4,37.611690605693894,64.2980575270792,"D4, D2",1190,Muito alta,28.619891619094897
